user_id,process_sequence
user_54,"[[36.26755678191971, ""process_38""], [16.437182393061864, ""process_5""], [37.62801120295329, ""process_21""], [30.356605819974973, ""process_17""], [23.77244272092349, ""process_29""], [27.60456500736753, ""process_18""]]"
user_54,"[[37.18811614008919, ""process_32""], [18.083773165484498, ""process_11""], [36.25239866580286, ""process_38""], [14.815124080915055, ""process_11""], [34.66539051666625, ""process_25""]]"
user_54,"[[36.56642515834092, ""process_19""], [22.535293783890232, ""process_29""], [27.707103482443053, ""process_31""], [27.628523868236364, ""process_20""], [25.273359986889588, ""process_31""], [24.833690159122376, ""process_7""], [26.576050595500654, ""process_3""], [27.771290076229338, ""process_13""]]"
user_54,"[[35.69640594244637, ""process_6""], [29.72850710595987, ""process_22""], [19.59800735833869, ""process_41""], [37.70806579820632, ""process_40""], [32.15485660424305, ""process_43""]]"
user_54,"[[12.854272548100113, ""process_15""], [33.38322424517843, ""process_9""], [16.24767802103821, ""process_5""], [37.35739437966271, ""process_34""], [30.449434408561217, ""process_3""], [19.99004251888645, ""process_0""]]"
user_54,"[[19.674207065368098, ""process_1""], [13.659786794700178, ""process_28""], [36.14563242094309, ""process_29""], [10.660678395038444, ""process_14""], [37.44333001830772, ""process_38""], [19.69670229785757, ""process_2""], [29.269166283529984, ""process_41""]]"
user_54,"[[38.88547706135016, ""process_23""], [16.623384047585933, ""process_36""], [31.604546473712535, ""process_17""], [19.109547740665892, ""process_45""], [22.11538791798012, ""process_35""], [27.525021171049854, ""process_18""], [24.69918877418143, ""process_31""], [29.020015469322214, ""process_16""]]"
user_54,"[[37.085275425122745, ""process_6""], [30.55377577296266, ""process_12""], [20.03745574853441, ""process_0""], [12.232564325282652, ""process_28""], [36.088337454841835, ""process_38""], [29.182304892050798, ""process_17""], [20.130379630612612, ""process_0""]]"
user_54,"[[12.88600779843732, ""process_47""], [33.3665683041062, ""process_28""], [17.205325742973777, ""process_42""], [30.104082859469983, ""process_22""], [17.564534087037117, ""process_0""], [38.03495805049843, ""process_39""]]"
user_54,"[[35.2474506560349, ""process_6""], [29.91024695103348, ""process_43""], [19.654580132964032, ""process_45""], [35.36260296224016, ""process_6""], [28.379690099069812, ""process_12""], [23.911080355041747, ""process_27""], [25.775718616495986, ""process_3""], [28.624343275930507, ""process_42""]]"
user_54,"[[36.491721347681874, ""process_25""], [18.42479763579271, ""process_6""], [29.938732253581705, ""process_17""], [17.56525232724806, ""process_23""], [12.99142759827644, ""process_47""], [31.876768563741255, ""process_24""]]"
user_54,"[[36.90508850343387, ""process_25""], [31.365484623777732, ""process_16""], [19.61006282112036, ""process_4""], [12.18998202689932, ""process_18""], [28.99584967603207, ""process_12""], [36.8092119915942, ""process_9""], [31.4749836163755, ""process_43""], [21.22264436823546, ""process_42""]]"
user_54,"[[36.34078283502139, ""process_41""], [30.566066644706797, ""process_38""], [20.271197184777353, ""process_42""], [35.49617220559173, ""process_26""], [9.40149772611656, ""process_1""]]"
user_54,"[[38.2847056558614, ""process_37""], [30.47554473911281, ""process_6""], [18.78418648227497, ""process_45""], [13.8496779619404, ""process_2""], [31.837922511059446, ""process_3""], [15.672584928621955, ""process_33""]]"
user_54,"[[31.080501776662956, ""process_12""], [25.770279780056807, ""process_46""], [25.364021658939848, ""process_13""], [26.49996182685846, ""process_3""], [26.9723206441457, ""process_13""], [25.914056863941685, ""process_18""]]"
user_54,"[[36.581835423920005, ""process_21""], [11.523996145106755, ""process_1""], [34.00588515281497, ""process_6""], [17.35268782858073, ""process_33""], [39.12389658662812, ""process_12""], [30.641817877622938, ""process_17""], [23.869165653995925, ""process_31""], [39.62779172018763, ""process_9""]]"
user_54,"[[37.95507626730558, ""process_38""], [28.462173810314955, ""process_22""], [22.84054810776735, ""process_27""], [40.79791393530015, ""process_49""], [19.573050906747266, ""process_10""], [23.868527030865458, ""process_3""], [20.357074002375857, ""process_0""]]"
user_54,"[[36.59130640329032, ""process_21""], [10.475760651632392, ""process_34""], [35.27543558169578, ""process_2""], [17.16187197490908, ""process_36""], [29.697239293209922, ""process_12""], [18.969634818272112, ""process_44""], [11.839080446354949, ""process_43""], [33.556696457046314, ""process_2""]]"
user_54,"[[35.101381840629955, ""process_25""], [16.827980855636913, ""process_26""], [29.547338637932782, ""process_22""], [21.29358800724998, ""process_44""], [36.479984693025315, ""process_6""], [29.98273216640207, ""process_22""], [23.61326320256006, ""process_10""], [25.557670576184517, ""process_18""]]"
user_54,"[[37.788264664156706, ""process_15""], [30.28907159554226, ""process_16""], [21.783684688742962, ""process_41""], [13.030118769456214, ""process_28""], [37.504215225149665, ""process_6""]]"
user_54,"[[12.712193836688844, ""process_15""], [32.10564188083865, ""process_30""], [17.92311204913855, ""process_26""], [37.5710779789742, ""process_6""], [16.28484257016003, ""process_47""]]"
user_54,"[[37.656039411344004, ""process_38""], [9.032073471165031, ""process_1""], [32.75778187332114, ""process_40""], [15.532790525525925, ""process_36""], [29.45070115231398, ""process_43""], [20.40599380901932, ""process_44""]]"
user_54,"[[35.98898766935612, ""process_21""], [17.13817249542585, ""process_36""], [30.01030969141122, ""process_12""], [20.846023456920527, ""process_41""], [35.82481222600419, ""process_38""], [10.291261368048652, ""process_14""]]"
user_54,"[[35.014110524384314, ""process_38""], [30.894912444367968, ""process_16""], [20.4259792503574, ""process_19""], [13.307941620843248, ""process_12""], [32.47012876618367, ""process_24""]]"
user_54,"[[37.30873357504755, ""process_6""], [16.59498895652263, ""process_36""], [28.23617659602348, ""process_33""], [22.527920317413873, ""process_8""], [26.4864000875675, ""process_46""], [27.49498404813491, ""process_31""], [25.011871295939194, ""process_31""], [26.91025862532939, ""process_47""]]"
user_54,"[[36.23263044878628, ""process_25""], [30.653936046060203, ""process_43""], [20.894871527726973, ""process_44""], [23.733020048689788, ""process_20""], [18.741727176076928, ""process_45""], [11.655917525254313, ""process_28""], [36.11243890123978, ""process_38""]]"
user_54,"[[35.60662258999221, ""process_5""], [29.54633813924965, ""process_16""], [18.94380539237468, ""process_44""], [23.055337959647193, ""process_27""], [21.055341581183324, ""process_49""], [23.32610804347761, ""process_27""], [27.0571402610184, ""process_31""], [26.309108080993795, ""process_20""]]"
user_54,"[[35.706360910583555, ""process_34""], [17.225300021000514, ""process_19""], [10.940231228223544, ""process_14""], [33.96171628301241, ""process_30""], [21.214809257213126, ""process_43""], [37.3763432380298, ""process_6""], [11.56307494964707, ""process_14""]]"
user_54,"[[34.96959788576734, ""process_21""], [30.057008806598716, ""process_22""], [22.3610062161051, ""process_17""], [40.01796444603705, ""process_9""], [19.82202365104617, ""process_0""], [22.62536000794361, ""process_35""]]"
user_54,"[[20.28183572545793, ""process_44""], [23.5530749059075, ""process_29""], [41.94364103282297, ""process_4""], [19.49473489720655, ""process_45""], [13.372735720737424, ""process_7""], [36.91454763563368, ""process_38""], [29.567553456198127, ""process_10""], [21.64487343561095, ""process_42""]]"
user_54,"[[36.0391077160873, ""process_38""], [10.47782423856893, ""process_28""], [34.21745696106921, ""process_2""], [18.348222895914788, ""process_19""], [39.34236958617193, ""process_6""]]"
user_54,"[[37.50804265885148, ""process_6""], [29.693049995880948, ""process_20""], [19.120224091531348, ""process_42""], [23.633306696344178, ""process_10""], [27.251371075291143, ""process_3""], [27.940974447462203, ""process_21""], [26.390467972556138, ""process_20""], [25.802444909107155, ""process_18""]]"
user_54,"[[38.90345135288069, ""process_6""], [31.340547432356804, ""process_22""], [19.981193824756296, ""process_41""], [36.37448862634809, ""process_25""], [28.745125370941363, ""process_16""], [19.54483047869304, ""process_41""], [13.90006563845534, ""process_15""], [35.238022964602884, ""process_21""]]"
user_54,"[[13.160601580591619, ""process_40""], [30.391746151882362, ""process_12""], [18.469902797271686, ""process_42""], [25.464669536775553, ""process_27""], [39.52470191012674, ""process_23""], [19.91055835736892, ""process_6""]]"
user_54,"[[11.481663164775705, ""process_28""], [37.63768703536992, ""process_10""], [30.25500929516482, ""process_43""], [14.968102035066826, ""process_5""], [19.81074204853013, ""process_13""], [12.78893887656994, ""process_15""], [36.133369374823886, ""process_38""]]"
user_54,"[[35.785845573469366, ""process_6""], [30.213330191992164, ""process_43""], [22.375205159683695, ""process_26""], [26.337144845999553, ""process_13""], [27.852274735225755, ""process_49""], [26.77514153640917, ""process_20""], [26.353307888888505, ""process_13""]]"
user_54,"[[36.73474051711052, ""process_25""], [30.190940447227472, ""process_43""], [20.16659215563167, ""process_44""], [14.984432213344263, ""process_15""], [27.028326120798372, ""process_22""]]"
user_54,"[[35.61333374845744, ""process_38""], [9.421008311193066, ""process_23""], [36.98828009145709, ""process_4""], [20.340631149088356, ""process_42""], [24.592722482592528, ""process_46""], [25.864559283461322, ""process_3""], [27.0372922963833, ""process_3""]]"
user_54,"[[36.0584282130081, ""process_0""], [29.4760092464282, ""process_17""], [22.85993314870817, ""process_8""], [26.799533071982214, ""process_40""], [29.148318126056445, ""process_16""], [22.661601787273586, ""process_46""], [27.27889868228872, ""process_45""]]"
user_54,"[[13.296711672823916, ""process_28""], [36.38479624983026, ""process_39""], [29.925930107356688, ""process_17""], [21.072662514541, ""process_47""], [12.604135736422178, ""process_28""], [29.062461304731823, ""process_5""], [20.66693108495649, ""process_42""]]"
user_55,"[[41.62929016276528, ""process_49""], [10.113084355950207, ""process_34""], [26.07446975892047, ""process_18""], [18.246646635030846, ""process_0""], [10.258384752674806, ""process_26""], [19.95793147028278, ""process_38""], [9.992037244785495, ""process_14""]]"
user_55,"[[39.64356395101431, ""process_10""], [33.9002365521873, ""process_43""], [28.611362915450105, ""process_4""], [31.720106049953863, ""process_12""], [29.711430019448166, ""process_16""], [29.45615211599517, ""process_48""]]"
user_55,"[[37.95200472725631, ""process_23""], [10.862319481917377, ""process_1""], [25.54731742049007, ""process_16""], [29.887708661283003, ""process_43""], [30.537741504092995, ""process_25""], [29.22244907297274, ""process_43""], [9.889401057981912, ""process_1""], [13.025072251650252, ""process_11""]]"
user_55,"[[40.08966716130194, ""process_35""], [33.614546704897975, ""process_30""], [21.3108977518568, ""process_29""], [22.825760302555857, ""process_10""], [35.24748318283173, ""process_24""], [19.305186797261563, ""process_0""], [16.754068670015926, ""process_19""]]"
user_55,"[[8.994405755595729, ""process_1""], [20.115278763418956, ""process_42""], [16.753792542115633, ""process_36""], [28.885762508016327, ""process_22""], [9.501660545354337, ""process_49""], [13.998231810498822, ""process_27""]]"
user_55,"[[39.932346959680224, ""process_23""], [35.05407947696898, ""process_17""], [21.92481590080708, ""process_2""], [23.756222129906206, ""process_27""], [36.68666243765725, ""process_6""]]"
user_55,"[[9.713083081053677, ""process_14""], [12.668770754188694, ""process_28""], [26.279854065674396, ""process_13""], [32.11323850877668, ""process_38""], [30.735718028304408, ""process_22""], [29.996310774952292, ""process_17""]]"
user_55,"[[41.21033811128878, ""process_49""], [34.0257653540832, ""process_30""], [16.312326683141055, ""process_5""], [28.409484217179223, ""process_22""], [30.335527702733845, ""process_22""], [29.812638518395683, ""process_17""], [29.609673046442147, ""process_12""], [29.13743593559851, ""process_16""]]"
user_55,"[[39.80505418949532, ""process_21""], [10.854586810696283, ""process_32""], [14.400817427807562, ""process_28""], [16.612585298148442, ""process_19""], [27.26266932870089, ""process_22""], [31.505927892080443, ""process_16""], [30.79870742189859, ""process_35""], [30.761818506282076, ""process_20""]]"
user_55,"[[40.57272475094903, ""process_23""], [19.73048316771203, ""process_45""], [29.517547521563937, ""process_17""], [9.911848631774232, ""process_1""], [14.308961460508229, ""process_18""], [15.780689971606279, ""process_19""], [22.18554673649931, ""process_27""], [36.938638670405176, ""process_3""]]"
user_55,"[[39.05091510855942, ""process_24""], [33.56796135915448, ""process_37""], [17.55490904147268, ""process_36""], [30.98195501150022, ""process_22""], [30.873539273500377, ""process_16""], [28.887804411558808, ""process_43""]]"
user_55,"[[41.27901700817148, ""process_9""], [34.498958997230964, ""process_46""], [32.96496432187767, ""process_35""], [23.29222840024146, ""process_29""], [21.79380893592536, ""process_8""]]"
user_55,"[[42.7893174253892, ""process_9""], [33.67069559716013, ""process_30""], [14.846713782830047, ""process_33""], [30.946389312778983, ""process_43""], [30.678365430535226, ""process_12""], [29.225761465236168, ""process_16""], [31.158220470288697, ""process_16""], [31.882802215829845, ""process_16""]]"
user_55,"[[38.6912863844495, ""process_49""], [34.4451247251926, ""process_30""], [16.548904728427793, ""process_19""], [21.865439208385762, ""process_10""], [23.377270707186092, ""process_28""]]"
